Airline ID,Flight Number,Departure Datetime,Arrival Datetime,Departure Time,Arrival Time,Booking Code,Passenger Name,Seat Number,Class,Fare,Extras,Loyalty Points,Status,Gate,Terminal,Baggage Claim,Duration (hours),Layovers,Layover Locations,Aircraft Type,Pilot,Cabin Crew,Inflight Entertainment,Meal Option,WiFi Availability,Window Seat,Aisle Seat,Emergency Exit Row,Number of Stops,Reward Program Member,flag_status
1,1360,2023-06-06 04:51:49,2023-02-06 20:46:22,18:40:45,19:11:15,Bdbl,Oqamx,Seatzgj,First,73.99,No Extras,0,Cancelled,Gatewj,C,Claimfqz,8.9,1,Locnsy,Typeduv,Hygk,Uwdi,No,Non-Vegetarian,Available,False,False,True,0,Yes,2
6,8373,2023-02-24 14:12:43,2023-08-02 18:14:03,23:35:42,21:44:16,Bzal,Hyzfl,Seatutd,Economy,705.9,Extra Baggage,0,Pending,Gateep,A,Claimruw,1.38,0,Locsem,Typehml,Acwv,Cmcc,No,Vegetarian,Available,True,False,False,2,Yes,8
19,4901,2023-01-13 09:31:39,2023-08-18 19:56:51,08:38:26,07:17:59,Bmfg,Htmmm,Seatfpc,Economy,142.17,Extra Baggage,0,Confirmed,Gatesc,C,Claimyfj,4.66,0,Loctno,Typegkp,Dxeg,Jarc,No,Vegan,Available,True,True,False,1,Yes,9
1,1797,2023-12-29 06:36:54,2023-12-06 18:29:00,19:18:46,12:45:02,Btei,Uhrzt,Seatbna,Economy,917.67,Extra Baggage,4575,Pending,Gatejn,A,Claimpni,5.05,1,Locddc,Typeuie,Sufw,Ampm,Yes,Vegan,Not Available,True,True,True,1,No,3
8,2783,2023-10-12 19:49:43,2023-10-25 01:00:05,07:47:20,03:54:29,Bmnh,Ahplb,Seatygc,First,189.57,Meal,0,Pending,Gatenp,B,Claimbfr,5.81,0,Locfcg,Typerjt,Fbki,Smid,Yes,Non-Vegetarian,Available,False,False,False,1,Yes,8
17,8051,2023-12-25 01:49:28,2023-06-24 22:38:45,03:52:42,22:27:17,Bpnr,Prkke,Seattct,First,572.77,Extra Baggage,520,Confirmed,Gatexz,A,Claimpug,6.88,2,Loctjy,Typemwh,Pjne,Pcie,Yes,Non-Vegetarian,Available,True,False,False,2,No,10
15,1066,2023-07-11 20:27:53,2023-10-17 21:32:12,20:23:10,23:42:11,Bjsp,Kqlvl,Seateue,Economy,785.78,Meal,1683,Confirmed,Gatecp,A,Claimobd,2.67,1,Locmgh,Typesab,Xhhw,Nncw,No,Vegan,Available,True,False,False,0,Yes,0
18,6677,2023-11-29 10:44:52,2023-01-19 10:54:26,22:09:52,18:37:53,Biua,Hwjfa,Seatrft,First,864.75,No Extras,0,Pending,Gateaf,C,Claimkmj,6.63,1,Locnyl,Typemsg,Fokm,Qtqf,No,Vegetarian,Available,True,True,False,1,Yes,3
7,3090,2023-01-27 10:44:42,2023-06-25 18:55:59,16:51:05,15:20:21,Bixz,Kiwcn,Seatzpm,Business,892.38,No Extras,0,Confirmed,Gateco,B,Claimben,8.57,2,Locpef,Typeczq,Khtj,Xxtv,Yes,No Meal,Not Available,True,False,False,2,No,8
16,7070,2023-04-15 20:07:48,2023-07-31 15:42:04,19:27:39,13:35:43,Bngw,Mtctq,Seatjcm,Business,577.32,Meal,0,Cancelled,Gategw,B,Claimxcv,9.51,2,Locmge,Typemyy,Hmmd,Fgov,No,Non-Vegetarian,Available,True,True,False,2,No,9
7,6932,2023-12-25 12:17:39,2023-12-19 03:45:23,17:02:04,16:17:49,Bxkt,Soeui,Seatdck,Business,276.77,Meal,817,Pending,Gatefj,A,Claimbyn,4.86,2,Locabr,Typeeou,Zcpw,Pvbk,Yes,No Meal,Available,False,False,False,1,Yes,10
17,9425,2023-03-13 21:27:06,2023-05-24 10:47:46,07:41:09,18:11:04,Bgxj,Uqnek,Seatejt,Business,243.06,No Extras,0,Cancelled,Gateru,A,Claimorr,6.29,2,Loceon,Typedln,Latz,Sbex,Yes,No Meal,Not Available,False,True,False,2,Yes,8
4,2055,2023-05-06 02:23:46,2023-09-26 20:06:38,00:43:17,12:49:34,Bsbb,Gldwz,Seatmws,First,475.65,No Extras,0,Cancelled,Gatecm,B,Claimqdr,10.28,2,Locfrt,Typemzx,Nhxz,Aayz,Yes,Vegan,Not Available,True,False,False,1,Yes,8
12,7256,2023-02-12 04:29:58,2023-03-16 20:43:30,08:06:50,18:14:51,Bwyp,Pbpbk,Seatksk,Business,647.79,Extra Baggage,4909,Cancelled,Gatedz,C,Claimuvh,11.04,1,Locwbq,Typeevn,Elzk,Xtmc,Yes,Non-Vegetarian,Available,True,False,False,1,Yes,0
13,4347,2023-06-06 00:47:08,2023-08-30 08:07:53,16:51:37,10:27:32,Blhz,Wswsv,Seatvzh,Economy,868.58,No Extras,3176,Pending,Gatecp,D,Claimsxk,5.67,1,Locoxq,Typeejk,Hphq,Orse,Yes,Non-Vegetarian,Available,False,True,False,0,Yes,0
4,5101,2023-08-14 10:35:24,2023-05-22 17:52:59,00:21:42,22:15:09,Bjwo,Mwugm,Seatlju,Economy,528.28,Extra Baggage,0,Cancelled,Gatekn,B,Claimizz,1.96,2,Locdwi,Typepil,Xvxr,Szcj,No,Vegan,Available,False,True,True,1,Yes,10
1,8507,2023-04-07 20:06:12,2023-11-23 03:53:55,17:23:03,18:09:26,Bpyd,Tpqkn,Seatbuq,Business,716.05,No Extras,0,Confirmed,Gaterg,D,Claimhqg,5.1,1,Locjsi,Typeycw,Wvyy,Ppwo,Yes,No Meal,Not Available,False,True,True,2,No,0
1,9685,2023-12-02 12:23:50,2023-09-07 07:43:56,21:24:12,02:12:57,Bzwe,Xzzby,Seatybs,Business,705.56,Meal,0,Pending,Gatebe,B,Claimnik,11.85,1,Locnic,Typeoau,Yppa,Tris,Yes,Vegetarian,Available,True,False,False,1,No,2
7,4179,2023-02-02 09:22:06,2023-11-12 22:49:07,21:36:30,10:48:44,Bqjd,Omvme,Seatzil,Economy,162.36,Meal,0,Pending,Gateyr,B,Claimvxi,9.48,2,Locdqw,Typekvw,Yysj,Ieuv,No,Vegan,Not Available,True,True,True,1,Yes,9
9,7214,2023-12-29 09:46:25,2023-12-19 09:38:13,18:54:20,06:03:24,Baag,Vzqdf,Seatvgq,First,824.41,Extra Baggage,2793,Pending,Gatevg,C,Claimsbb,9.76,2,Locart,Typeuwq,Psct,Ntoh,No,Vegetarian,Available,True,False,False,0,No,10
1,2363,2023-06-15 14:01:28,2023-12-16 13:45:32,13:57:20,08:00:53,Bcpy,Vfwyy,Seatdgm,Economy,458.67,Extra Baggage,0,Confirmed,Gateco,B,Claimdrr,10.91,2,Locroq,Typeiif,Nodc,Uyts,Yes,Non-Vegetarian,Available,True,False,True,1,Yes,8
16,8267,2023-03-24 14:50:00,2023-06-22 15:22:54,15:14:17,08:30:10,Bpow,Ctapq,Seatucq,Economy,104.05,No Extras,0,Cancelled,Gatesj,C,Claimejw,1.03,0,Loczaq,Typelzk,Ouoo,Cjnb,No,Non-Vegetarian,Not Available,False,True,True,1,No,8
18,2056,2023-08-20 20:03:08,2023-08-26 13:27:31,14:01:18,01:27:54,Bkvr,Tflls,Seatyfu,Business,590.9,No Extras,4011,Pending,Gateuh,C,Claimhkz,4.07,0,Locpls,Typerwe,Ujop,Nirs,No,Vegetarian,Not Available,False,False,True,2,No,8
15,1142,2023-04-20 10:52:24,2023-07-24 07:53:41,02:04:44,23:52:07,Buxt,Upyqq,Seatcpz,Business,911.8,Extra Baggage,4222,Confirmed,Gatenf,B,Claimdig,7.37,0,Locuku,Typedju,Rspu,Dkoc,Yes,Vegetarian,Not Available,True,False,False,0,Yes,8
6,5831,2023-05-31 06:15:08,2023-12-10 15:16:17,22:09:07,19:33:14,Bhyx,Rofzi,Seatsbg,Business,771.38,No Extras,0,Cancelled,Gatebb,B,Claimmbq,2.99,2,Loculv,Typewij,Ytmx,Infy,No,Vegan,Available,True,True,False,0,Yes,9
2,8799,2023-10-07 16:30:04,2023-01-23 18:49:07,16:17:07,22:25:43,Bfrh,Xkuhe,Seatndd,Economy,164.07,Meal,0,Confirmed,Gatefk,A,Claimytm,3.54,1,Loccix,Typerlt,Olos,Xbgb,No,Non-Vegetarian,Available,False,True,True,1,No,2
9,3264,2023-10-22 06:41:40,2023-05-30 01:01:37,00:55:56,16:45:23,Btqe,Ozjcg,Seathmz,Business,809.77,No Extras,0,Pending,Gateuw,D,Claimsvz,11.39,2,Locmim,Typetap,Efyg,Idcq,Yes,Vegetarian,Not Available,False,False,True,0,No,10
4,2924,2023-05-24 16:38:53,2023-02-20 13:24:30,06:16:40,10:24:06,Bcsg,Fwexh,Seatnsi,First,93.24,Extra Baggage,4696,Pending,Gatert,B,Claimzdi,11.9,1,Locdlh,Typebej,Hxui,Lbhu,Yes,Non-Vegetarian,Available,True,False,False,0,Yes,2
13,3481,2023-12-18 18:09:29,2023-03-22 06:20:59,04:50:51,17:52:54,Blac,Ezplg,Seatgoh,Business,596.35,Extra Baggage,0,Confirmed,Gateiw,B,Claimhcm,10.18,2,Locizi,Typenqf,Cvek,Msse,No,No Meal,Not Available,False,True,True,0,Yes,10
11,7977,2023-11-06 19:37:47,2023-01-20 02:53:27,00:51:14,16:56:51,Bjfp,Dwflm,Seateqn,Business,159.28,No Extras,953,Confirmed,Gatebw,D,Claimuus,11.61,1,Locomy,Typeqda,Lpnn,Wjwd,No,No Meal,Available,True,False,False,1,Yes,2
13,8896,2023-09-13 23:17:12,2023-05-13 09:01:31,14:20:42,06:13:43,Bnhf,Rrjgg,Seatmzp,Business,622.17,Meal,0,Pending,Gateim,C,Claimrnw,8.51,2,Locwak,Typeeup,Vdft,Thpd,Yes,Non-Vegetarian,Not Available,False,False,False,2,No,10
11,4125,2023-03-22 09:22:08,2023-01-22 00:13:28,15:44:56,22:39:56,Bkdh,Csmrp,Seatvxz,Economy,195.27,Extra Baggage,836,Confirmed,Gatexu,A,Claimdji,1.48,2,Locmvr,Typetoz,Grav,Fsaw,Yes,Vegetarian,Available,True,False,True,0,No,10
19,8050,2023-07-24 06:28:33,2023-03-06 02:50:46,08:34:18,04:26:03,Bzej,Jozvk,Seatehr,Business,899.06,Extra Baggage,0,Confirmed,Gateat,C,Claimlrh,5.63,2,Locuwg,Typeruu,Zhgj,Lyoj,No,Vegan,Available,False,False,True,1,No,10
8,7011,2023-09-20 18:39:53,2023-08-09 03:59:17,09:53:50,00:28:19,Bvlq,Vifhu,Seatphg,Business,669.46,No Extras,0,Cancelled,Gatezu,C,Claimhak,9.51,0,Locbcw,Typeoat,Xpgp,Ugne,Yes,No Meal,Available,False,True,False,0,Yes,10
7,5150,2023-01-21 23:12:52,2023-05-17 04:17:11,07:40:54,06:26:58,Btkt,Lxriv,Seatwjy,First,467.5,No Extras,0,Cancelled,Gatela,B,Claimvse,11.37,0,Locall,Typejlf,Itfj,Yaaw,Yes,No Meal,Not Available,True,True,True,2,No,9
16,8004,2023-02-22 22:34:29,2023-08-10 16:40:19,16:10:26,16:56:00,Blul,Kurja,Seatjni,Economy,911.88,Meal,0,Pending,Gatese,C,Claimlaa,9.83,1,Loccet,Typecxb,Cdso,Naid,No,Vegetarian,Available,False,True,False,2,No,0
3,2220,2023-05-27 16:09:33,2023-11-18 08:35:53,03:56:29,07:24:36,Bqtw,Clzxg,Seatbsc,Economy,214.18,Meal,1853,Pending,Gatebj,B,Claimbom,10.39,0,Locnqr,Typeauj,Wqpd,Gexa,Yes,Vegan,Available,False,True,True,0,Yes,8
17,5661,2023-10-20 20:29:11,2023-10-21 06:54:02,15:18:27,07:01:29,Bvze,Oywun,Seatijk,First,884.26,No Extras,0,Confirmed,Gatesi,D,Claimgqv,7.62,0,Locfxw,Typejkj,Xmxv,Njwa,No,Vegan,Available,True,True,False,1,Yes,9
18,5866,2023-03-01 20:27:39,2023-05-10 22:28:17,15:33:40,14:13:57,Bqxe,Mqtpe,Seattku,Business,157.64,No Extras,640,Pending,Gateua,D,Claimokg,7.05,2,Locqxf,Typexcv,Xmmp,Wrsh,Yes,Vegan,Available,False,True,True,2,No,8
15,2797,2023-08-03 16:32:16,2023-04-28 05:18:21,00:42:40,23:09:31,Bmnh,Iuyuo,Seatlnn,First,783.58,No Extras,2227,Cancelled,Gatecx,A,Claimbbf,3.04,0,Locgaz,Typemqk,Hpyq,Cbvw,Yes,Non-Vegetarian,Available,True,True,False,1,No,11
17,6974,2023-08-23 13:06:49,2023-05-19 11:32:19,10:25:59,23:08:37,Bnfg,Ilfzq,Seatkbm,Economy,185.63,No Extras,0,Pending,Gatezv,A,Claimquo,3.46,2,Lockmh,Typeoek,Sbaz,Hsrp,Yes,No Meal,Available,False,False,True,1,Yes,10
11,3871,2023-05-04 01:54:03,2023-12-21 07:26:44,06:50:52,16:02:48,Bzjq,Djzpp,Seatwac,Business,196.0,Meal,1131,Pending,Gateiv,C,Claimgah,8.28,1,Lockak,Typebka,Kwri,Hygs,No,No Meal,Not Available,True,False,False,1,No,0
5,9705,2023-12-14 15:49:28,2023-03-21 08:14:16,14:31:06,13:56:20,Bfcs,Nsyag,Seateyp,Business,868.54,No Extras,2350,Cancelled,Gateli,B,Claimfne,7.45,2,Lociya,Typeily,Pxsg,Egsq,No,Vegetarian,Not Available,True,False,True,0,No,10
16,2617,2023-05-02 18:08:51,2023-01-09 17:53:24,17:46:57,09:17:38,Bsvx,Kpavo,Seatevh,Business,475.38,No Extras,0,Confirmed,Gategx,A,Claimsrq,10.13,0,Locbug,Typepxv,Ephd,Ubxu,No,Vegan,Available,False,False,True,0,Yes,10
15,8005,2023-12-29 12:21:59,2023-09-16 21:18:16,17:35:18,02:11:38,Bcce,Rwbos,Seatewi,First,291.87,Extra Baggage,1225,Confirmed,Gatezm,C,Claimxsz,8.25,1,Loczut,Typesvu,Rywf,Uhzd,No,No Meal,Available,True,True,False,0,No,3
10,7071,2023-08-14 17:39:39,2023-03-16 21:42:32,12:51:39,15:51:55,Bffw,Lljoe,Seatfpd,First,675.71,Extra Baggage,0,Pending,Gaterx,C,Claimcgt,8.4,0,Locryv,Typetpv,Fvjn,Hkde,Yes,Non-Vegetarian,Not Available,False,True,False,1,No,10
14,5612,2023-06-07 20:24:46,2023-05-20 00:45:59,18:29:08,10:05:47,Bwms,Efwwa,Seatmic,Economy,868.54,Meal,0,Pending,Gatekb,C,Claimpxj,2.0,0,Loczfv,Typeort,Ryac,Oilz,No,Vegetarian,Not Available,True,False,True,2,Yes,10
2,4757,2023-09-06 23:50:36,2023-07-01 01:33:56,23:57:57,21:27:32,Beaq,Fpavi,Seatslo,Business,444.84,Meal,0,Confirmed,Gatear,D,Claimmos,8.85,0,Loctbw,Typeepf,Sekd,Oayf,No,Vegan,Not Available,True,True,True,2,No,11
16,3032,2023-06-09 16:51:39,2023-06-23 00:06:05,10:05:24,15:09:04,Bblr,Tbtws,Seatjpm,Business,321.58,Extra Baggage,0,Confirmed,Gategb,B,Claimdsj,11.97,1,Locbja,Typeclu,Qdmh,Rysw,Yes,Vegetarian,Not Available,True,False,True,0,Yes,0
19,9896,2023-02-27 06:47:16,2023-12-12 10:07:23,00:38:45,20:41:43,Bges,Zvzbb,Seatrkf,First,312.73,No Extras,0,Pending,Gatemi,B,Claimxbr,4.46,0,Locsmh,Typeghp,Uwgq,Fqpt,No,Non-Vegetarian,Not Available,True,False,True,2,Yes,8
8,5953,2023-07-07 03:49:36,2023-10-03 08:35:13,15:35:09,23:19:45,Bpwl,Ajorg,Seatkrk,Business,698.36,No Extras,0,Pending,Gatexl,D,Claimhvm,5.69,2,Locamc,Typekgu,Mbtu,Elph,Yes,Vegetarian,Not Available,False,True,True,2,No,8
15,5314,2023-02-07 12:09:33,2023-11-10 23:18:44,23:51:48,16:25:22,Bsst,Etgll,Seatbsc,Economy,721.58,Meal,0,Confirmed,Gatecf,D,Claimosv,6.73,0,Locchg,Typejtu,Olxa,Wewj,Yes,Vegan,Available,True,True,False,1,Yes,9
10,5663,2023-01-15 11:12:08,2023-04-27 22:15:22,05:12:18,20:39:16,Buox,Ninhz,Seatroo,Economy,917.72,Meal,0,Confirmed,Gatebb,A,Claimnpz,6.05,1,Locevj,Typehhf,Kovx,Ewrb,No,Vegan,Not Available,True,True,False,0,Yes,1
5,8051,2023-02-06 21:03:51,2023-03-14 23:24:32,21:34:55,00:00:40,Biuh,Pbqyc,Seatbvh,First,70.05,Extra Baggage,3950,Cancelled,Gaterf,B,Claimqss,2.3,0,Locugt,Typehyv,Fjla,Jwjp,Yes,Vegetarian,Available,True,False,False,2,Yes,8
16,6632,2023-03-22 03:17:49,2023-04-30 11:11:29,21:13:02,16:00:42,Bsgs,Iwfcc,Seatojj,Economy,180.25,Extra Baggage,0,Cancelled,Gatebb,A,Claimjwi,7.32,1,Locimf,Typeaok,Zahe,Syir,Yes,Non-Vegetarian,Available,True,True,True,2,Yes,1
12,6496,2023-10-20 18:52:46,2023-12-23 08:05:42,15:30:45,12:34:24,Blzc,Nauju,Seatttf,Economy,610.1,Meal,0,Cancelled,Gatemn,A,Claimxeo,6.59,2,Locctn,Typexio,Hjiw,Neba,No,Non-Vegetarian,Not Available,False,False,False,1,Yes,8
13,1892,2023-03-14 02:24:10,2023-02-27 18:09:18,21:22:35,18:26:54,Bdbg,Zqghb,Seatoud,Business,329.0,Extra Baggage,3907,Cancelled,Gatema,B,Claimcev,7.42,1,Locesf,Typelfk,Mpbj,Uask,No,Non-Vegetarian,Available,True,False,False,2,No,2
9,1971,2023-03-16 18:33:01,2023-07-15 19:08:10,12:35:55,08:26:23,Bvca,Xjqja,Seatkui,Business,477.52,No Extras,0,Pending,Gateel,D,Claimseb,6.86,0,Locgwm,Typeahz,Nvgc,Dxkg,Yes,Vegetarian,Not Available,True,True,True,0,Yes,9
17,1102,2023-09-07 15:45:39,2023-06-13 23:04:33,23:25:14,20:58:58,Blzs,Omlkj,Seatewa,First,930.76,Meal,4389,Cancelled,Gatemd,A,Claimplw,2.35,2,Lochwq,Typebvn,Ixdw,Oogp,Yes,No Meal,Not Available,False,True,False,1,No,10
12,7051,2023-08-10 18:33:35,2023-12-11 22:58:35,10:38:30,15:42:35,Btzq,Lnuhy,Seatmsf,First,141.79,Meal,1331,Cancelled,Gatega,B,Claimjag,5.16,2,Locurk,Typeedp,Hphx,Tbcl,Yes,Non-Vegetarian,Not Available,False,True,True,1,No,8
5,6145,2023-09-03 09:46:00,2023-06-28 12:35:57,04:33:45,17:46:42,Bxrc,Gohez,Seatfka,Economy,665.87,No Extras,0,Cancelled,Gateqq,D,Claimtsp,9.93,2,Locpui,Typevcf,Uzrr,Rkoa,Yes,No Meal,Not Available,False,True,False,0,Yes,10
12,4246,2023-03-28 01:49:58,2023-03-18 09:33:49,13:10:19,16:02:06,Bmey,Vmgys,Seatbdc,First,813.94,No Extras,0,Confirmed,Gaterj,C,Claimlps,11.71,0,Lochsx,Typezmc,Fqaf,Hkta,No,Vegan,Not Available,True,True,False,0,No,11
1,6854,2023-05-27 09:27:47,2023-12-19 17:55:32,05:03:52,18:36:26,Bvss,Pgqyf,Seatxee,First,164.45,No Extras,0,Cancelled,Gatefp,A,Claimhyu,11.91,1,Locoof,Typebww,Jeqe,Nykb,No,No Meal,Available,False,True,False,0,No,0
16,4712,2023-11-25 06:28:05,2023-11-11 15:45:45,21:04:12,15:08:45,Bhtp,Ocbln,Seatffk,First,664.27,Meal,0,Pending,Gatepq,B,Claimskh,9.34,0,Locbxp,Typeoqc,Wscg,Tvoo,Yes,Non-Vegetarian,Not Available,True,True,False,1,No,11
12,4417,2023-11-29 22:32:26,2023-05-18 07:43:27,19:22:07,14:22:27,Bedy,Usrbk,Seattjo,Economy,840.05,Extra Baggage,0,Pending,Gatens,C,Claimqft,5.54,0,Locwsh,Typecvh,Vgug,Cmvk,Yes,No Meal,Not Available,True,False,True,0,No,10
9,7445,2023-08-02 02:02:35,2023-03-07 21:20:31,15:43:02,23:45:09,Bpxn,Becpf,Seatrzd,Economy,246.4,Extra Baggage,3648,Pending,Gateep,C,Claimrxp,1.35,0,Locddj,Typenpb,Elyk,Dtne,Yes,No Meal,Available,False,True,False,0,Yes,10
13,6417,2023-04-13 04:05:54,2023-12-17 02:02:46,14:26:58,02:58:47,Bmwt,Jcnll,Seatfgd,Economy,178.15,Extra Baggage,3653,Confirmed,Gatewc,D,Claimyst,6.49,1,Locxuq,Typeijg,Mvne,Ssqj,No,Non-Vegetarian,Available,True,False,True,1,Yes,0
17,5151,2023-06-08 00:58:49,2023-06-04 01:57:41,03:37:04,15:01:01,Byhx,Exnhn,Seatixw,Economy,111.86,No Extras,3473,Pending,Gatezw,D,Claimdlw,3.97,1,Locbmv,Typemul,Vnio,Jvvu,No,Vegan,Not Available,False,True,False,1,Yes,2
17,7517,2023-11-04 19:47:46,2023-02-21 02:51:57,15:34:05,11:39:39,Bzre,Tmwab,Seatway,First,742.4,Extra Baggage,4170,Cancelled,Gatejx,A,Claimnyv,4.43,1,Locdxg,Typevua,Lysm,Ajba,No,Vegetarian,Not Available,False,False,False,0,Yes,2
4,4659,2023-02-10 06:51:44,2023-03-20 01:09:32,15:59:08,21:27:16,Bffy,Qdfrr,Seatwyy,Business,443.26,Meal,0,Confirmed,Gateev,B,Claimhzu,6.64,0,Loctsm,Typecle,Zidd,Niqd,Yes,No Meal,Not Available,True,True,False,2,No,9
14,8506,2023-06-10 05:40:29,2023-03-02 21:45:56,03:46:39,15:11:33,Btwy,Wxrhd,Seatxwb,Economy,524.42,No Extras,0,Pending,Gateal,D,Claimwig,3.48,0,Locvko,Typetmi,Ivsf,Mrax,Yes,No Meal,Available,False,False,True,1,Yes,10
19,5552,2023-04-10 02:06:36,2023-06-29 20:24:53,19:07:50,21:54:06,Buvq,Froyh,Seatfjw,First,143.95,Meal,0,Confirmed,Gatesr,B,Claimuhm,6.52,0,Locdqf,Typersp,Kpwp,Uzkf,Yes,Vegan,Available,False,True,False,0,Yes,8
7,6673,2023-04-17 09:47:48,2023-07-12 02:12:49,23:46:19,20:25:06,Bwpe,Ztmcq,Seatkqq,Business,160.06,Extra Baggage,0,Cancelled,Gateky,A,Claimmia,10.95,0,Locnfg,Typeele,Uhbw,Hkiz,Yes,Vegan,Not Available,True,False,False,0,Yes,8
3,3157,2023-11-15 19:14:47,2023-05-12 05:50:01,20:52:00,19:40:17,Btca,Ekpct,Seatrti,First,690.3,Extra Baggage,0,Pending,Gatecc,A,Claimenv,4.25,1,Locaaa,Typepph,Tqng,Gbsu,Yes,Vegan,Not Available,True,True,False,1,Yes,3
1,1581,2023-08-10 14:57:47,2023-03-28 00:13:52,06:47:39,14:42:53,Becx,Rylto,Seatwxs,Business,441.78,No Extras,2685,Cancelled,Gateue,C,Claimgvh,5.86,2,Loctou,Typevcc,Qlbc,Lpxa,Yes,No Meal,Not Available,False,True,False,0,No,10
12,1795,2023-07-04 17:32:21,2023-12-15 11:40:48,06:02:35,12:38:09,Bppd,Dzmuh,Seatpng,First,848.35,No Extras,0,Confirmed,Gatepz,C,Claimihi,4.06,1,Locjwp,Typevae,Eqqy,Wzro,Yes,Vegan,Available,False,False,True,0,No,0
15,2883,2023-03-26 01:25:11,2023-07-08 20:21:43,01:30:52,18:42:43,Bclq,Xundw,Seatxdn,Business,797.73,Extra Baggage,360,Confirmed,Gatesv,C,Claimnod,8.16,1,Locpzn,Typejqq,Kgyp,Ljle,Yes,Non-Vegetarian,Not Available,True,False,False,1,No,0
11,7044,2023-02-26 06:44:49,2023-02-24 04:59:46,05:53:43,19:20:47,Bljb,Jsacw,Seatbli,Business,796.35,Extra Baggage,4470,Pending,Gatefb,C,Claimguj,10.07,0,Locjaw,Typemkl,Vkyk,Xwtw,Yes,Vegetarian,Not Available,False,False,False,0,Yes,10
10,6220,2023-06-27 13:11:51,2023-05-01 13:13:02,20:18:49,13:21:26,Bjbq,Flzal,Seatdha,First,867.64,Extra Baggage,0,Confirmed,Gateqd,C,Claimqva,11.57,1,Locbfy,Typepkw,Rsub,Nsjo,Yes,Non-Vegetarian,Not Available,True,True,True,0,Yes,3
2,1572,2023-06-14 13:00:51,2023-09-24 09:28:10,22:16:06,11:32:59,Bxeb,Rsjze,Seatljr,Economy,855.03,No Extras,0,Confirmed,Gatewm,D,Claimish,7.97,1,Locrwt,Typerzy,Gzdr,Yqop,No,Vegetarian,Not Available,True,False,False,0,No,0
4,2206,2023-07-25 17:11:54,2023-01-30 15:38:26,08:42:41,00:11:28,Bxnj,Ihaxp,Seatexv,Economy,565.91,No Extras,0,Pending,Gatepl,D,Claimhue,4.73,0,Lockdi,Typevnb,Suuu,Drlz,Yes,Vegan,Not Available,True,True,True,1,No,11
17,4080,2023-01-01 13:42:28,2023-07-10 21:14:16,23:54:04,02:51:44,Boez,Nteun,Seatvdp,Economy,323.01,Meal,4546,Pending,Gatetw,B,Claimgsk,3.76,2,Locmsm,Typeswn,Fare,Mpie,Yes,Non-Vegetarian,Available,False,True,True,2,Yes,8
17,3460,2023-03-15 23:43:08,2023-10-25 10:10:20,21:32:19,03:34:22,Bnur,Shcqn,Seatjnz,Business,584.78,Meal,0,Cancelled,Gateuf,A,Claimllc,1.58,2,Locrir,Typeqlc,Qaaq,Cqcy,Yes,No Meal,Available,False,True,True,0,No,8
8,5005,2023-05-18 19:43:35,2023-06-02 23:25:41,16:51:49,19:55:52,Bxmm,Exvua,Seatcok,First,274.8,Extra Baggage,0,Confirmed,Gategt,A,Claimacd,4.84,2,Locqrb,Typeoqg,Dros,Bkxe,No,Vegetarian,Not Available,False,False,True,1,No,8
14,5925,2023-05-04 16:25:56,2023-07-11 00:49:07,16:33:26,23:22:51,Bcde,Ospoc,Seatynn,Economy,232.27,Meal,4766,Cancelled,Gateix,D,Claimxdk,9.82,0,Lochyw,Typeqqu,Irzg,Masc,No,Non-Vegetarian,Not Available,True,True,False,1,Yes,9
4,3613,2023-05-13 14:49:08,2023-01-10 11:41:39,03:23:35,14:17:33,Bjyb,Yxiri,Seatqdj,Economy,530.84,Extra Baggage,0,Pending,Gatehe,B,Claimfxp,9.77,1,Locrvr,Typedwi,Tjaj,Tukg,No,No Meal,Available,True,False,False,2,No,2
6,2715,2023-11-23 09:55:43,2023-05-13 21:33:10,11:26:14,21:29:31,Bxui,Hsxpe,Seatkey,First,641.76,No Extras,0,Cancelled,Gatedj,A,Claimxlk,10.32,2,Locoxf,Typeuye,Stnt,Liih,No,Vegan,Available,True,True,False,1,No,11
19,6245,2023-02-01 07:37:09,2023-06-11 22:44:21,08:17:39,15:13:20,Bijl,Mznir,Seatuef,Economy,478.44,Meal,1385,Cancelled,Gatewp,C,Claimjjy,5.42,0,Locrzv,Typelra,Atxl,Uzkw,Yes,Non-Vegetarian,Available,True,False,True,0,No,8
4,2569,2023-10-28 13:57:50,2023-12-15 07:39:13,16:49:45,21:06:10,Boci,Arrvi,Seatonu,First,816.01,No Extras,299,Cancelled,Gatetm,D,Claimntv,8.01,2,Locmkn,Typejlm,Estl,Fzvi,No,No Meal,Available,True,False,True,0,Yes,8
3,1676,2023-11-18 18:38:23,2023-07-02 09:11:04,12:00:28,08:41:09,Bgyw,Kykfs,Seatqga,Economy,604.97,No Extras,808,Confirmed,Gatedl,D,Claimsoo,2.72,0,Lockfp,Typehyp,Nxnw,Nnkj,Yes,No Meal,Not Available,True,False,True,2,No,10
6,3513,2023-11-05 09:01:02,2023-11-07 20:56:49,19:37:35,19:46:38,Bpxd,Deobo,Seataqx,First,979.03,Meal,2979,Confirmed,Gateia,A,Claimurz,7.79,1,Locdox,Typeece,Jysh,Swkm,Yes,Vegan,Available,True,True,True,0,No,1
